,min_A,min_B,min_C,avg_A,avg_B,avg_C,max_A,max_B,max_C,std_A,std_B,std_C,state_AA,lb_AA,ub_AA,state_AB,lb_AB,ub_AB,state_AC,lb_AC,ub_AC,state_BA,lb_BA,ub_BA,state_BC,lb_BC,ub_BC,state_CB,lb_CB,ub_CB,state_CC,lb_CC,ub_CC,Adj,k_max,params,path,adj_tup,index,type,estimated_params,original_params,euclidian_dist,search_alg,Has_closer_est,closer_est_index,b_C,V_C,K_AC,K_BC,K_CC,b_C_est,V_C_est,K_AC_est,K_BC_est,K_CC_est,b_C_est_ratio,V_C_est_ratio,K_AC_est_ratio,K_BC_est_ratio,K_CC_est_ratio,bad_estimates,list_of_bad_estimates,loss,loss_hat,loss_ratio
12,0.2507240264012163,7.007052850172234,2.0124576937822227,4.733002104561777,9.406560147349063,2.025352972961524,7.443291339046741,10.741063662996853,2.07592325536522,2.2526685816039707,0.8723118599156546,0.0128805783667023,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,1.770017700177002,56.22056220562206,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",15.765922581238126,"(4.0, 0.001, 1.0, 20.0, 5.0, 5.0, 10.0, 0.1, 5.0, 100.0, 10.0, 5.0, 1.0, 0.5, 100.0, 10.0, 10.0)",outputs_second_search/solution_10_10_103.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",12,spot,"(0.9998756872706421, 6.797751713112303, 10.097050747991588, 5.062016669283795, 5.124844345738672)","(1.0, 100.0, 10.0, 5.0, 10.0)",93.32973531149837,L_BFGS_B,True,23,1.0,100.0,10.0,5.0,10.0,0.9998756872706421,6.797751713112303,10.097050747991588,5.062016669283795,5.124844345738672,1.000124328184934,14.710746173195504,0.9903882083576838,0.9877486240493614,1.951278775581748,2,"('V_C', 'K_CC')",0.00011227265970378352,0.00011231597204145025,0.00038577813851567585
13,0.1914614681898853,6.766619780977457,2.004298463029844,4.682657765942073,9.361690873703177,2.0300042366915694,7.501773389711015,10.785605071945922,2.1527687216856437,2.299237175409121,0.8976183193981445,0.0302479660081707,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",15.82518274236366,"(4.0, 0.001, 1.0, 20.0, 5.0, 5.0, 5.0, 0.5, 5.0, 100.0, 10.0, 5.0, 1.0, 0.5, 10.0, 10.0, 5.0)",outputs_second_search/solution_10_10_104.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",13,spot,"(1.0000157647613976, 188.56169365187841, 4.996296910788609, 5.056443132988632, 10.597102694360471)","(1.0, 10.0, 5.0, 5.0, 5.0)",178.64940301590394,L_BFGS_B,True,5,1.0,10.0,5.0,5.0,5.0,1.0000157647613976,188.56169365187841,4.996296910788609,5.056443132988632,10.597102694360471,0.9999842354871261,0.053033040838410934,1.0007411667636075,0.9888373840060827,0.47182707804283924,2,"('V_C', 'K_CC')",0.0004749328838009854,0.000466737008418329,0.017256912844322608
14,0.1967673274868296,6.635263878738337,2.0043115033704084,4.62553043532655,9.321427456326251,2.031390132532831,7.691013834203573,10.739897281377162,2.165803166825377,2.319328023270667,0.9286919826564578,0.0319683809778151,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",26.340153781055268,"(4.0, 0.001, 1.0, 20.0, 5.0, 5.0, 5.0, 1.0, 5.0, 100.0, 10.0, 5.0, 10.0, 5.0, 100.0, 10.0, 5.0)",outputs_second_search/solution_10_10_106.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",14,spot,"(10.000012546275206, 549.999963485846, 5.000361682256828, 5.0447954782061055, 7.763468734309355)","(10.0, 100.0, 5.0, 5.0, 5.0)",450.00845092450663,L_BFGS_B,True,23,10.0,100.0,5.0,5.0,5.0,10.000012546275206,549.999963485846,5.000361682256828,5.0447954782061055,7.763468734309355,0.9999987453740534,0.18181819388897733,0.9999276687808182,0.9911204570334664,0.6440420089416131,2,"('V_C', 'K_CC')",0.0007612523625214267,0.0007322675173433352,0.038075212117684255
15,0.2306532216101231,6.952067771978794,4.216828860728834,4.780992864424264,9.42985486096286,4.377340190933985,7.47091153776025,10.788678965885325,4.849909693526446,2.2764138209971425,0.8773282931108788,0.1468541357167425,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,1.770017700177002,56.22056220562206,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",24.43479773528818,"(4.0, 0.001, 1.0, 20.0, 5.0, 5.0, 10.0, 1.0, 5.0, 100.0, 10.0, 10.0, 20.0, 5.0, 100.0, 10.0, 10.0)",outputs_second_search/solution_10_10_111.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",15,spot,"(19.998957337994153, 111.33098690975459, 10.000936788818878, 10.019550943771801, 10.28917785200576)","(20.0, 100.0, 10.0, 10.0, 10.0)",11.33469330785973,L_BFGS_B,True,23,20.0,100.0,10.0,10.0,10.0,19.998957337994153,111.33098690975459,10.000936788818878,10.019550943771801,10.28917785200576,1.000052135818294,0.8982225234476765,0.9999063298930231,0.9980487205582848,0.9718949505815581,0,(),0.015393609016811843,0.015158758450401818,0.015256368156001437
16,0.0110428929936249,23.67050267464742,0.200419518775355,0.5147349287780005,26.04551914958295,0.2006102789432207,0.834389685970176,27.439810402856185,0.2010126240573494,0.2709811518504959,0.8268395811694393,0.0001574129391629,Active,0.080000800008,2.8200282002820027,Active,0.080000800008,2.8200282002820027,Active,0.1800018000180002,5.620056200562006,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,0.1800018000180002,5.620056200562006,Active,0.080000800008,2.8200282002820027,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",11.951455971048135,"(4.0, 0.001, 1.0, 50.0, 0.5, 0.5, 1.0, 0.001, 1.0, 50.0, 10.0, 5.0, 0.1, 0.5, 10.0, 1.0, 0.5)",outputs_second_search/solution_10_10_115.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",16,spot,"(0.09999282239182158, 9.815581269584236, 1.0093082144052439, 9.360941931528112, 0.9290014903422822)","(0.1, 10.0, 1.0, 5.0, 0.5)",4.385881179410944,Powell,True,4,0.1,10.0,1.0,5.0,0.5,0.09999282239182158,9.815581269584236,1.0093082144052439,9.360941931528112,0.9290014903422822,1.00007178123396,1.0187883656964083,0.9907776293976475,0.5341342822734275,0.5382122689768555,2,"('K_BC', 'K_CC')",1.2174947439827863e-08,1.2452056660984932e-08,0.022760609236846745
17,0.0142046055225028,11.883491057846904,0.2072892284153816,0.5246217895305696,13.050910935488009,0.2118921934817475,0.8552062915736709,13.712813063866491,0.2232151474527614,0.2676079833241194,0.4062244498492664,0.0039042708518942,Active,0.080000800008,2.8200282002820027,Active,0.080000800008,2.8200282002820027,Active,0.1800018000180002,5.620056200562006,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.080000800008,2.8200282002820027,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",22.362455818887888,"(4.0, 0.001, 1.0, 50.0, 0.5, 0.5, 1.0, 0.1, 1.0, 25.0, 5.0, 5.0, 1.0, 5.0, 100.0, 0.5, 0.5)",outputs_second_search/solution_10_10_121.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",17,spot,"(1.0007172151985582, 258.12408027288166, 0.9950016386338643, 4.866389016587486, 0.6216557729861198)","(1.0, 100.0, 1.0, 5.0, 0.5)",158.1241836015754,L_BFGS_B,True,21,1.0,100.0,1.0,5.0,0.5,1.0007172151985582,258.12408027288166,0.9950016386338643,4.866389016587486,0.6216557729861198,0.9992832988304134,0.38741058135406337,1.0050234704869416,1.0274558780560061,0.8043036383274508,1,"('V_C',)",1.2476386171456417e-05,1.693266691601299e-05,0.3571772052673146
23,0.124197584076944,25.394481079603267,10.509365442234742,5.6122075471903,28.03021168080253,10.60795005887788,8.32613266803012,29.558657816683706,10.821324041123118,2.6939077298813845,0.8805930177883454,0.0657055871752788,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,4.450044500445005,140.54140541405414,Active,3.560035600356004,112.43112431124312,Active,4.450044500445005,140.54140541405414,Active,4.450044500445005,140.54140541405414,Active,4.4400444004440045,140.55140551405515,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",14.438468608346026,"(4.0, 0.001, 1.0, 50.0, 5.0, 5.0, 25.0, 0.1, 1.0, 50.0, 20.0, 25.0, 10.0, 1.0, 50.0, 25.0, 25.0)",outputs_second_search/solution_10_10_182.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",23,spot,"(8.147417044520099, 69.19210983187905, 70.15597415075658, 73.29737639868885, 24.075795181919105)","(10.0, 50.0, 25.0, 25.0, 25.0)",68.87903793210262,L_BFGS_B,True,11,10.0,50.0,25.0,25.0,25.0,8.147417044520099,69.19210983187905,70.15597415075658,73.29737639868885,24.075795181919105,1.2273828558617774,0.7226257462229223,0.35634883989035726,0.3410763280805123,1.0383873018979233,4,"('b_C', 'V_C', 'K_AC', 'K_BC')",0.01058368505481549,0.000345848774948154,0.9673224615852685
24,0.1315193152496145,25.444731771597105,10.50795629289568,5.851310730506402,28.162504195242843,10.598760788353772,8.375865650489805,29.58707090902551,10.81693916604198,2.6049051085403976,0.8791689462556117,0.0646679783117158,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,4.450044500445005,140.54140541405414,Active,3.560035600356004,112.43112431124312,Active,4.450044500445005,140.54140541405414,Active,3.560035600356004,112.43112431124312,Active,4.4400444004440045,140.55140551405515,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",12.467667191507942,"(4.0, 0.001, 1.0, 50.0, 5.0, 5.0, 25.0, 0.001, 1.0, 50.0, 20.0, 25.0, 5.0, 0.5, 25.0, 20.0, 25.0)",outputs_second_search/solution_10_10_184.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",24,spot,"(4.964414163281206, 268.87129579094994, 31.51310656858214, 26.92084097729413, 46.31579575996043)","(5.0, 25.0, 25.0, 25.0, 25.0)",244.89525008301587,L_BFGS_B,True,90,5.0,25.0,25.0,25.0,25.0,4.964414163281206,268.87129579094994,31.51310656858214,26.92084097729413,46.31579575996043,1.0071681845124851,0.09298129027294064,0.7933207075472667,0.9286485522902413,0.5397726540113182,3,"('V_C', 'K_AC', 'K_CC')",0.003007823481608399,0.0038363570041307646,0.27545949008926435
25,0.0756190376584458,24.925799054386665,2.000023684362339,5.389951662946015,27.87006352907338,2.00013070678363,8.720550809264177,29.30881856995399,2.000403818178893,2.80738741877388,0.938573308514808,0.0001195094813492,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.8900089000890009,28.10028100281003,Active,3.560035600356004,112.43112431124312,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",33.664596037105014,"(4.0, 0.001, 1.0, 50.0, 5.0, 5.0, 5.0, 0.5, 1.0, 50.0, 20.0, 5.0, 20.0, 10.0, 100.0, 10.0, 5.0)",outputs_second_search/solution_10_10_188.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",25,spot,"(20.000000070522034, 84.25943237876281, 4.999741362668202, 5.181077272247366, 4.962777368788367)","(20.0, 100.0, 5.0, 5.0, 5.0)",15.741653140900823,L_BFGS_B,True,24,20.0,100.0,5.0,5.0,5.0,20.000000070522034,84.25943237876281,4.999741362668202,5.181077272247366,4.962777368788367,0.9999999964738983,1.186810748385774,1.0000517301422287,0.9650502660484697,1.0075003628906933,0,(),2.1160044299020616e-08,2.1117738043844053e-08,0.001999346247990656
27,0.0884820595405815,25.05386193740638,10.515463301987667,5.451561603540377,27.918919150538898,10.616334228445368,8.60313621561503,29.40850165797229,10.854024548818392,2.77336259044369,0.9660247322724104,0.0723593957995309,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,4.450044500445005,140.54140541405414,Active,3.560035600356004,112.43112431124312,Active,4.450044500445005,140.54140541405414,Active,8.90008900089001,281.0928109281093,Active,4.4400444004440045,140.55140551405515,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",11.776231991984924,"(4.0, 0.001, 1.0, 50.0, 5.0, 5.0, 25.0, 0.1, 1.0, 50.0, 20.0, 25.0, 1.0, 0.1, 5.0, 50.0, 25.0)",outputs_second_search/solution_10_10_192.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",27,spot,"(0.9138552302079789, 479.48594503202753, 30.974084708516767, 43.572998757193005, 77.01995418770437)","(1.0, 5.0, 25.0, 25.0, 25.0)",477.7275803828869,L_BFGS_B,True,120,1.0,5.0,25.0,25.0,25.0,0.9138552302079789,479.48594503202753,30.974084708516767,43.572998757193005,77.01995418770437,1.0942652259837873,0.010427834333425607,0.8071263520863909,0.5737498155522981,0.3245912083909166,3,"('V_C', 'K_BC', 'K_CC')",0.0021749807576364397,0.0012099419075827247,0.44369994845491256
28,0.0456260794863582,0.8371062553980616,0.20249395633063,0.4330211103293161,0.9903774338644996,0.2041645748775185,0.7215273497855152,1.0771858684233766,0.2085219956889148,0.1895814135754291,0.0572762562678776,0.001328894298871,Active,0.080000800008,2.8200282002820027,Active,0.080000800008,2.8200282002820027,Active,0.1800018000180002,5.620056200562006,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.1700017000170001,5.630056300563006,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",18.68742309195139,"(4.0, 0.001, 1.0, 20.0, 0.5, 0.5, 1.0, 1.0, 5.0, 10.0, 0.5, 0.5, 0.1, 0.5, 20.0, 0.5, 1.0)",outputs_second_search/solution_10_10_1.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",28,spot,"(0.10002789436316924, 578.3181817493353, 0.979874274335793, 0.04837005405735743, 0.177657528057352)","(0.1, 20.0, 1.0, 0.5, 1.0)",558.3189703867123,L_BFGS_B,True,0,0.1,20.0,1.0,0.5,1.0,0.10002789436316924,578.3181817493353,0.979874274335793,0.04837005405735743,0.177657528057352,0.9997211341561589,0.034583038595644135,1.020539089749906,10.336974182561338,5.628807351620792,3,"('V_C', 'K_BC', 'K_CC')",2.1820700373420072e-06,2.4240386557292553e-06,0.11088948303510529
29,0.0361916177640171,1.5925156917113263,0.4018664323980023,0.3994594289341772,1.933814151991161,0.4034526639143215,0.7154034617887286,2.1441604874491587,0.4072009412496223,0.1892214321785248,0.1308738694332954,0.0011352810212292,Active,0.080000800008,2.8200282002820027,Active,0.080000800008,2.8200282002820027,Active,0.1800018000180002,5.620056200562006,Active,0.1800018000180002,5.620056200562006,Active,0.1800018000180002,5.620056200562006,Active,0.1800018000180002,5.620056200562006,Active,0.1700017000170001,5.630056300563006,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",71.58695507882523,"(4.0, 0.001, 1.0, 20.0, 0.5, 0.5, 1.0, 1.0, 5.0, 25.0, 1.0, 1.0, 20.0, 50.0, 100.0, 1.0, 1.0)",outputs_second_search/solution_10_10_2.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",29,in-between,"(20.000008544420176, 519.6036371626323, 1.0000781751038155, 1.0028123612313726, 1.521824531748124)","(20.0, 100.0, 1.0, 1.0, 1.0)",419.6039616458208,L_BFGS_B,True,20,20.0,100.0,1.0,1.0,1.0,20.000008544420176,519.6036371626323,1.0000781751038155,1.0028123612313726,1.521824531748124,0.9999995727791737,0.19245438801403292,0.9999218310070537,0.9971955259626843,0.6571059797881542,2,"('V_C', 'K_CC')",1.004034213066731e-06,9.637873209271571e-07,0.04008517998270529
30,0.0395266382838216,0.8311273106345504,0.2002266043381908,0.4330331442689435,0.9904722075389067,0.2010602790194811,0.7259267693014045,1.0759062163687376,0.2030673193297522,0.1888163950194989,0.0565303720924801,0.0007425640693113,Active,0.080000800008,2.8200282002820027,Active,0.080000800008,2.8200282002820027,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.080000800008,2.8200282002820027,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",101.02020798712888,"(4.0, 0.001, 1.0, 20.0, 0.5, 0.5, 0.5, 1.0, 5.0, 10.0, 0.5, 0.5, 20.0, 100.0, 100.0, 0.5, 0.5)",outputs_second_search/solution_10_10_32.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",30,in-between,"(19.999994157012523, 429.9944731282118, 0.5000784772217317, 0.5014578432472772, 0.7256090967639032)","(20.0, 100.0, 0.5, 0.5, 0.5)",329.9945502531248,L_BFGS_B,True,24,20.0,100.0,0.5,0.5,0.5,19.999994157012523,429.9944731282118,0.5000784772217317,0.5014578432472772,0.7256090967639032,1.0000002921494593,0.23256112868730508,0.999843070187368,0.9970927900183261,0.6890762563891736,2,"('V_C', 'K_CC')",5.431772117318142e-07,5.21575953843136e-07,0.03976834341007574
31,0.0145206935379579,8.073489017937183,2.0509307272160284,5.359864342365683,9.749629194099484,10.388024977999738,8.857827626562516,10.645353751589791,30.106494474584206,3.0821061118505355,0.5649864618742928,10.736604476334918,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",14.658886465652758,"(4.0, 0.001, 1.0, 20.0, 5.0, 5.0, 5.0, 0.1, 1.0, 20.0, 10.0, 10.0, 1.0, 0.5, 20.0, 5.0, 5.0)",outputs_second_search/solution_10_10_84.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",31,spot,"(1.0723498769257818, 23.067171304865372, 5.453510212553063, 9.163735390372956, 7.046038279692746)","(1.0, 20.0, 5.0, 10.0, 5.0)",3.808419221967741,L_BFGS_B,True,10,1.0,20.0,5.0,10.0,5.0,1.0723498769257818,23.067171304865372,5.453510212553063,9.163735390372956,7.046038279692746,0.9325314633940233,0.8670330547110283,0.9168406778611767,1.0912580486016203,0.7096186256055983,1,"('K_CC',)",1888.2540531629554,1422.071595797977,0.24688545303747175
32,0.2390950743617218,6.768540183988085,0.2000099701541093,4.721072054137834,9.391748818075786,3.277651863462509,7.905613587050482,10.772668043267595,41.38617180493844,2.260178047234521,0.8912331995350942,8.989183577711318,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.1800018000180002,5.620056200562006,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,0.1700017000170001,5.630056300563006,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",15.817893725171976,"(4.0, 0.001, 1.0, 20.0, 5.0, 5.0, 1.0, 0.1, 5.0, 100.0, 10.0, 10.0, 0.1, 0.5, 25.0, 10.0, 1.0)",outputs_second_search/solution_10_10_85.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",32,spot,"(0.10950295613214289, 24.379235044546046, 0.9958205150754889, 10.249922996087829, 3.37889425225082)","(0.1, 25.0, 1.0, 10.0, 1.0)",2.471245894595424,L_BFGS_B,True,17,0.1,25.0,1.0,10.0,1.0,0.10950295613214289,24.379235044546046,0.9958205150754889,10.249922996087829,3.37889425225082,0.913217355331712,1.0254628561691819,1.0041970263327968,0.9756170854958404,0.2959548080955357,1,"('K_CC',)",757.2226890197479,610.3291315335214,0.1939899049728496
33,0.0310579962723878,8.28349774860016,2.011095661253129,4.895112097459556,9.561510763323708,2.021084571092798,9.530218408376886,10.57486256656662,2.040428195009633,3.282530485997978,0.5486934764638525,0.008152787579998,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,1.770017700177002,56.22056220562206,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",15.6787037216274,"(4.0, 0.001, 1.0, 20.0, 5.0, 5.0, 10.0, 0.1, 1.0, 20.0, 10.0, 5.0, 1.0, 0.5, 100.0, 5.0, 10.0)",outputs_second_search/solution_10_10_89.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",33,in-between,"(1.0003159474064163, 9.999957283006845, 9.851382333598515, 4.6009147550228064, 5.208415793439046)","(1.0, 100.0, 10.0, 5.0, 10.0)",90.12851005432468,L_BFGS_B,True,23,1.0,100.0,10.0,5.0,10.0,1.0003159474064163,9.999957283006845,9.851382333598515,4.6009147550228064,5.208415793439046,0.9996841523848186,10.00004271717563,1.0150859708179856,1.0867404127715066,1.9199696023878956,2,"('V_C', 'K_CC')",1.948387343263233e-05,2.1608408510179965e-05,0.10904069382781874
35,0.1429704343871306,6.4197912437616935,2.0045992595678856,4.724440670990466,9.39103759173982,2.029264557755549,7.374121442477003,10.770657877049995,2.191157015211228,2.273159507542224,0.8927058199030481,0.0296789495470366,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",15.78343959802174,"(4.0, 0.001, 1.0, 20.0, 5.0, 5.0, 5.0, 0.1, 5.0, 100.0, 10.0, 5.0, 1.0, 0.5, 10.0, 10.0, 5.0)",outputs_second_search/solution_10_10_96.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",35,spot,"(1.000016009204462, 578.9553022508898, 4.996264521495601, 5.059764918246783, 14.039725288417351)","(1.0, 10.0, 5.0, 5.0, 5.0)",569.0271137463407,L_BFGS_B,True,5,1.0,10.0,5.0,5.0,5.0,1.000016009204462,578.9553022508898,4.996264521495601,5.059764918246783,14.039725288417351,0.9999839910518284,0.017272490572452705,1.0007476542701708,0.9881882025721678,0.35613232433578706,2,"('V_C', 'K_CC')",0.0007736218553918193,0.0007622155176738216,0.014744073785532724
36,0.1061332960989016,10.393308231391288,10.49690826891514,0.8073234444854125,12.081906266117766,14.703281320453527,1.6850595523765255,13.616635924719672,20.400509898589878,0.4941241015133695,0.7085810692994444,2.141116949236134,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,8.90008900089001,281.0928109281093,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",23.677725514954137,"(4.0, 0.001, 1.0, 100.0, 1.0, 0.5, 5.0, 0.1, 5.0, 100.0, 5.0, 10.0, 1.0, 0.5, 20.0, 50.0, 5.0)",outputs_second_search/solution_10_11_10.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",36,in-between,"(3.667849594198071, 19.661040891981585, 10.243060635123602, 8.93101389283757, 10.274260619803512)","(1.0, 20.0, 5.0, 10.0, 5.0)",7.980135082858596,L_BFGS_B,True,17,1.0,20.0,5.0,10.0,5.0,3.667849594198071,19.661040891981585,10.243060635123602,8.93101389283757,10.274260619803512,0.2726393147586624,1.017240140533793,0.4881353511522648,1.119693701072364,0.486653024000828,3,"('b_C', 'K_AC', 'K_CC')",3.053361461865091,1.5695361267709764,0.48596451930972706
37,0.1228199638802258,25.371793438390707,10.503885954756443,5.749228932788786,28.095792226047543,10.603646964240326,8.328509240136327,29.670837653760987,10.822442562499246,2.682442123804345,0.9195330277463902,0.0681197702357351,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,4.450044500445005,140.54140541405414,Active,3.560035600356004,112.43112431124312,Active,4.450044500445005,140.54140541405414,Active,3.560035600356004,112.43112431124312,Active,4.4400444004440045,140.55140551405515,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",12.625129312401723,"(4.0, 0.001, 1.0, 50.0, 5.0, 5.0, 25.0, 0.5, 1.0, 50.0, 20.0, 25.0, 5.0, 0.5, 25.0, 20.0, 25.0)",outputs_second_search/solution_10_11_1.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",37,spot,"(4.982472542710613, 292.05384199722727, 27.31368911186989, 26.065766364632008, 47.07186538810815)","(5.0, 25.0, 25.0, 25.0, 25.0)",267.9765121977165,L_BFGS_B,True,12,5.0,25.0,25.0,25.0,25.0,4.982472542710613,292.05384199722727,27.31368911186989,26.065766364632008,47.07186538810815,1.0035178231569042,0.0856006544171309,0.9152919584610628,0.9591124101350759,0.5311028104341027,2,"('V_C', 'K_CC')",0.0028297700698121345,0.0027679837077136233,0.021834410773385958
38,0.0533892694261596,1.893723467776821,0.2000005895622079,0.5887134845268601,2.258797762674136,0.2000856447684479,1.6320854913450693,2.643457218887375,0.2002431027188467,0.4768196093535546,0.1608613283106388,6.75192560729282e-05,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.0900009000090001,2.810028100281003,Active,0.1800018000180002,5.620056200562006,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.080000800008,2.8200282002820027,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",20.643205072423186,"(4.0, 0.001, 1.0, 100.0, 1.0, 0.5, 0.5, 1.0, 5.0, 25.0, 1.0, 0.5, 0.1, 0.5, 1.0, 0.5, 0.5)",outputs_second_search/solution_10_11_26.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",38,spot,"(0.09999999669958391, 69.99959211478627, 0.4999771480419386, 0.0734219377281025, 0.14859588897615716)","(0.1, 1.0, 0.5, 0.5, 0.5)",69.00180552492705,L_BFGS_B,True,6,0.1,1.0,0.5,0.5,0.5,0.09999999669958391,69.99959211478627,0.4999771480419386,0.0734219377281025,0.14859588897615716,1.000000033004162,0.014285797528079687,1.0000457060050663,6.8099537477696295,3.3648306386203397,3,"('V_C', 'K_BC', 'K_CC')",3.6193825872217577e-09,3.619064482022815e-09,8.78893544069614e-05
