,Unnamed: 0,min_A,min_B,min_C,avg_A,avg_B,avg_C,max_A,max_B,max_C,std_A,std_B,std_C,state_AA,lb_AA,ub_AA,state_AB,lb_AB,ub_AB,state_AC,lb_AC,ub_AC,state_BA,lb_BA,ub_BA,state_BC,lb_BC,ub_BC,state_CB,lb_CB,ub_CB,state_CC,lb_CC,ub_CC,Adj,k_max,params,path,adj_tup,index,type,estimated_params,original_params,euclidian_dist,search_alg,Has_closer_est,closer_est_index,b_C,V_C,K_AC,K_BC,K_CC,b_C_est,V_C_est,K_AC_est,K_BC_est,K_CC_est,b_C_est_ratio,V_C_est_ratio,K_AC_est_ratio,K_BC_est_ratio,K_CC_est_ratio,bad_estimates,list_of_bad_estimates,loss,loss_hat,loss_ratio,loss_A_alienor_mesh,D_A_alienor_mesh,b_A_alienor_mesh,V_A_alienor_mesh,K_AA_alienor_mesh,K_BA_alienor_mesh,loss_B_alienor_mesh,D_B_alienor_mesh,b_B_alienor_mesh,V_B_alienor_mesh,K_AB_alienor_mesh,K_CB_alienor_mesh,loss_C_alienor_mesh,b_C_alienor_mesh,V_C_alienor_mesh,K_AC_alienor_mesh,K_BC_alienor_mesh,K_CC_alienor_mesh,D_A,b_A,V_A,K_AA,K_BA,D_B,b_B,V_B,K_AB,K_CB,D_A_alienor_mesh_est_ratio,b_A_alienor_mesh_est_ratio,V_A_alienor_mesh_est_ratio,K_AA_alienor_mesh_est_ratio,K_BA_alienor_mesh_est_ratio,D_B_alienor_mesh_est_ratio,b_B_alienor_mesh_est_ratio,V_B_alienor_mesh_est_ratio,K_AB_alienor_mesh_est_ratio,K_CB_alienor_mesh_est_ratio,b_C_alienor_mesh_est_ratio,V_C_alienor_mesh_est_ratio,K_AC_alienor_mesh_est_ratio,K_BC_alienor_mesh_est_ratio,K_CC_alienor_mesh_est_ratio,bad_estimates_A_alienor_mesh,list_of_bad_estimates_A_alienor_mesh,bad_estimates_B_alienor_mesh,list_of_bad_estimates_B_alienor_mesh,bad_estimates_C_alienor_mesh,list_of_bad_estimates_C_alienor_mesh
10,12,0.2507240264012163,7.007052850172234,2.0124576937822227,4.733002104561777,9.406560147349063,2.025352972961524,7.443291339046741,10.741063662996853,2.07592325536522,2.2526685816039707,0.8723118599156546,0.0128805783667023,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,1.770017700177002,56.22056220562206,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",15.765922581238126,"(4.0, 0.001, 1.0, 20.0, 5.0, 5.0, 10.0, 0.1, 5.0, 100.0, 10.0, 5.0, 1.0, 0.5, 100.0, 10.0, 10.0)",outputs_second_search/solution_10_10_103.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",10,spot,"(0.9998756872706421, 6.797751713112303, 10.097050747991588, 5.062016669283795, 5.124844345738672)","(1.0, 100.0, 10.0, 5.0, 10.0)",93.32973531149835,L_BFGS_B,True,23,1.0,100.0,10.0,5.0,10.0,0.999875687270642,6.797751713112303,10.097050747991588,5.062016669283795,5.124844345738672,1.000124328184934,14.710746173195504,0.9903882083576838,0.9877486240493614,1.951278775581748,2,"('V_C', 'K_CC')",0.0001122726597037,0.0001123159720414,0.0003857781385156,150.9436552425847,0.012817911384740604,0.0,20.897256586524612,5.142354668763779,9.999268254873215,4.535022505190076,0.9387584854354092,4.405261556327896,493.1759355641843,4.932714086665776,1.3859247640491066,8.133130876635841e-06,0.7697313764322765,83.53422664742614,134.84610972641852,41.693011088026225,8.70973923171127,0.01,0.001,20.0,5.0,10.0,1.0,0.1,100.0,5.0,10.0,0.7801583034740547,inf,0.957063426827845,0.9723172208193877,1.0000731798675797,1.0652367094569442,0.02270012772711667,0.20276739554536827,1.0136407487140018,7.215398887010346,1.2991545240562028,1.1971140933891822,0.07415860954601079,0.1199241760074255,1.148139999828126,2,"('D_A', 'b_A')",3,"('b_B', 'V_B', 'K_CB')",3,"('b_C', 'K_AC', 'K_BC')"
11,13,0.1914614681898853,6.766619780977457,2.004298463029844,4.682657765942073,9.361690873703177,2.0300042366915694,7.501773389711015,10.785605071945922,2.152768721685644,2.299237175409121,0.8976183193981445,0.0302479660081707,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",15.82518274236366,"(4.0, 0.001, 1.0, 20.0, 5.0, 5.0, 5.0, 0.5, 5.0, 100.0, 10.0, 5.0, 1.0, 0.5, 10.0, 10.0, 5.0)",outputs_second_search/solution_10_10_104.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",11,spot,"(1.0000157647613976, 188.56169365187841, 4.996296910788609, 5.056443132988632, 10.597102694360471)","(1.0, 10.0, 5.0, 5.0, 5.0)",178.64940301590394,L_BFGS_B,True,5,1.0,10.0,5.0,5.0,5.0,1.0000157647613976,188.5616936518784,4.996296910788609,5.056443132988632,10.597102694360473,0.999984235487126,0.0530330408384109,1.0007411667636077,0.9888373840060828,0.4718270780428392,2,"('V_C', 'K_CC')",0.0004749328838009,0.0004667370084183,0.0172569128443226,156.94292111657353,0.012841990614350887,0.0,20.33385066695625,5.125064587960763,10.117635905548221,4.9299591116714065,0.972085100537473,3.4984009906163775,93.87439706853337,4.989821848114823,26.12063237755196,9.67382637960558e-07,0.6242150638922264,1.1066226886592956,258.1804595650007,68.52328808665649,2.3613502178322907,0.01,0.001,20.0,5.0,10.0,1.0,0.5,100.0,5.0,10.0,0.7786954764493466,inf,0.9835815324689693,0.975597461102334,0.9883731825649396,1.028716518180448,0.14292243837717009,1.0652531800230325,1.0020397826205003,0.382839123320536,1.602011963256072,9.036503681408593,0.019366299093371845,0.07296789368421519,2.1174326291124994,2,"('D_A', 'b_A')",2,"('b_B', 'K_CB')",5,"('b_C', 'V_C', 'K_AC', 'K_BC', 'K_CC')"
12,14,0.1967673274868296,6.635263878738337,2.0043115033704084,4.62553043532655,9.321427456326251,2.031390132532831,7.691013834203573,10.739897281377162,2.165803166825377,2.319328023270667,0.9286919826564578,0.0319683809778151,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",26.340153781055268,"(4.0, 0.001, 1.0, 20.0, 5.0, 5.0, 5.0, 1.0, 5.0, 100.0, 10.0, 5.0, 10.0, 5.0, 100.0, 10.0, 5.0)",outputs_second_search/solution_10_10_106.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",12,spot,"(10.000012546275206, 549.999963485846, 5.000361682256828, 5.0447954782061055, 7.763468734309355)","(10.0, 100.0, 5.0, 5.0, 5.0)",450.0084509245066,L_BFGS_B,True,23,10.0,100.0,5.0,5.0,5.0,10.000012546275206,549.999963485846,5.000361682256828,5.0447954782061055,7.763468734309355,0.9999987453740534,0.1818181938889773,0.9999276687808182,0.9911204570334664,0.6440420089416131,2,"('V_C', 'K_CC')",0.0007612523625214,0.0007322675173433,0.0380752121176842,167.39514556661874,0.012896024115146934,0.0,21.483939654325038,5.155609686310883,9.88315982544844,5.0742786464753085,0.9884417726633609,3.319363431709321,95.20483647882051,4.986214521251446,27.27134169986886,0.00011746754131576582,6.2924273327006786,11.187188959424375,58.56093745184527,87.3697224075631,2.3831965021459993,0.01,0.001,20.0,5.0,10.0,1.0,1.0,100.0,5.0,10.0,0.7754327931392878,inf,0.9309279546395347,0.9698174036091103,1.0118221476344746,1.0116933821053469,0.3012625825925441,1.0503668059158553,1.0027647183429031,0.3666852958704297,1.5892118369061958,8.938796006994897,0.08538114684573665,0.057228063249141994,2.098022548915981,2,"('D_A', 'b_A')",2,"('b_B', 'K_CB')",5,"('b_C', 'V_C', 'K_AC', 'K_BC', 'K_CC')"
13,15,0.2306532216101231,6.952067771978794,4.216828860728834,4.780992864424264,9.42985486096286,4.377340190933985,7.47091153776025,10.788678965885325,4.849909693526446,2.2764138209971425,0.8773282931108788,0.1468541357167425,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,1.770017700177002,56.22056220562206,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",24.43479773528818,"(4.0, 0.001, 1.0, 20.0, 5.0, 5.0, 10.0, 1.0, 5.0, 100.0, 10.0, 10.0, 20.0, 5.0, 100.0, 10.0, 10.0)",outputs_second_search/solution_10_10_111.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",13,spot,"(19.998957337994153, 111.33098690975459, 10.000936788818878, 10.019550943771801, 10.28917785200576)","(20.0, 100.0, 10.0, 10.0, 10.0)",11.33469330785973,L_BFGS_B,True,23,20.0,100.0,10.0,10.0,10.0,19.998957337994156,111.3309869097546,10.000936788818878,10.0195509437718,10.28917785200576,1.000052135818294,0.8982225234476765,0.9999063298930232,0.9980487205582848,0.971894950581558,0,(),0.0153936090168118,0.0151587584504018,0.0152563681560014,150.52057677597028,0.012823328548392837,0.0,20.821429242165156,5.140058663332299,10.00855573220669,3.3310769585282616,0.8660757860067864,7.680621913035454,500.0,4.579680679166023,2.7830827919788033,0.009460656914469338,13.496990550402096,23.906054844748493,69.76130841957841,48.31922526958088,5.1020385895733495,0.01,0.001,20.0,5.0,10.0,1.0,1.0,100.0,5.0,10.0,0.7798287287315361,inf,0.9605488541342929,0.9727515438040742,0.999145158159118,1.1546333659906343,0.13019779014285454,0.2,1.091779176383651,3.5931378070466553,1.481811810218995,4.183040683601848,0.1433459352547567,0.20695696059298052,1.9600008554298753,2,"('D_A', 'b_A')",3,"('b_B', 'V_B', 'K_CB')",5,"('b_C', 'V_C', 'K_AC', 'K_BC', 'K_CC')"
14,16,0.0110428929936249,23.67050267464742,0.200419518775355,0.5147349287780005,26.04551914958295,0.2006102789432207,0.834389685970176,27.439810402856185,0.2010126240573494,0.2709811518504959,0.8268395811694393,0.0001574129391629,Active,0.080000800008,2.8200282002820027,Active,0.080000800008,2.8200282002820027,Active,0.1800018000180002,5.620056200562006,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,0.1800018000180002,5.620056200562006,Active,0.080000800008,2.8200282002820027,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",11.951455971048135,"(4.0, 0.001, 1.0, 50.0, 0.5, 0.5, 1.0, 0.001, 1.0, 50.0, 10.0, 5.0, 0.1, 0.5, 10.0, 1.0, 0.5)",outputs_second_search/solution_10_10_115.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",14,spot,"(0.09999282239182158, 9.815581269584236, 1.0093082144052439, 9.360941931528112, 0.9290014903422822)","(0.1, 10.0, 1.0, 5.0, 0.5)",4.385881179410944,Powell,True,4,0.1,10.0,1.0,5.0,0.5,0.0999928223918215,9.815581269584236,1.009308214405244,9.360941931528112,0.9290014903422822,1.00007178123396,1.0187883656964083,0.9907776293976476,0.5341342822734275,0.5382122689768555,2,"('K_BC', 'K_CC')",1.2174947439827864e-08,1.2452056660984932e-08,0.0227606092368467,1.472060534442936,0.013044915762201759,0.0,500.0,0.513662241422578,5.646690561939586,1.2733700460009154,0.6397000118412675,9.594708965231211,31.929270008378374,0.5045422438440901,6.278934987412959,8.555823484118392e-05,0.10030343766317433,19.338778250120264,6.650680334721054,23.168516697069567,13.241770957463139,0.01,0.001,50.0,0.5,10.0,1.0,0.001,50.0,0.5,1.0,0.7665821828436377,inf,0.1,0.9734022859364927,1.7709488222009269,1.5632327364222964,0.00010422410972794965,1.5659612633448805,0.9909972972540756,0.15926267782747328,0.996974802955475,0.5170957477594434,0.15036055706651888,0.2158101040897632,0.03775929984034326,4,"('D_A', 'b_A', 'V_A', 'K_BA')",4,"('D_B', 'b_B', 'V_B', 'K_CB')",4,"('V_C', 'K_AC', 'K_BC', 'K_CC')"
15,17,0.0142046055225028,11.883491057846904,0.2072892284153816,0.5246217895305696,13.050910935488009,0.2118921934817475,0.8552062915736709,13.712813063866491,0.2232151474527614,0.2676079833241194,0.4062244498492664,0.0039042708518942,Active,0.080000800008,2.8200282002820027,Active,0.080000800008,2.8200282002820027,Active,0.1800018000180002,5.620056200562006,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.080000800008,2.8200282002820027,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",22.362455818887888,"(4.0, 0.001, 1.0, 50.0, 0.5, 0.5, 1.0, 0.1, 1.0, 25.0, 5.0, 5.0, 1.0, 5.0, 100.0, 0.5, 0.5)",outputs_second_search/solution_10_10_121.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",15,spot,"(1.0007172151985582, 258.12408027288166, 0.9950016386338643, 4.866389016587486, 0.6216557729861198)","(1.0, 100.0, 1.0, 5.0, 0.5)",158.1241836015754,L_BFGS_B,True,21,1.0,100.0,1.0,5.0,0.5,1.0007172151985582,258.12408027288166,0.9950016386338644,4.866389016587486,0.6216557729861198,0.9992832988304134,0.3874105813540633,1.0050234704869416,1.027455878056006,0.8043036383274508,1,"('V_C',)",1.2476386171456416e-05,1.693266691601299e-05,0.3571772052673146,1.4614795661471922,0.012963990488228692,0.0,196.3170768648665,0.5131696293480875,3.567880036928585,0.21365149360458036,0.613785893244503,5.118544523329798,117.69476997557645,0.4765181505195139,0.12767387526670562,0.00010989914118782109,0.831178846772568,175.0258674381446,2.2372211823536863,28.775905067220283,1.1019554877134063,0.01,0.001,50.0,0.5,5.0,1.0,0.1,25.0,0.5,0.5,0.7713674280369154,inf,0.2546900188128675,0.9743366937657286,1.4013924090071868,1.629232621678465,0.019536803781662993,0.2124138566665953,1.0492779749415326,3.9162279593653753,1.2031105024904776,0.5713441188076999,0.44698307341607685,0.17375648092805562,0.45373883571061147,4,"('D_A', 'b_A', 'V_A', 'K_BA')",4,"('D_B', 'b_B', 'V_B', 'K_CB')",5,"('b_C', 'V_C', 'K_AC', 'K_BC', 'K_CC')"
16,23,0.124197584076944,25.394481079603267,10.509365442234742,5.6122075471903,28.03021168080253,10.60795005887788,8.32613266803012,29.558657816683706,10.821324041123118,2.6939077298813845,0.8805930177883454,0.0657055871752788,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,4.450044500445005,140.54140541405414,Active,3.560035600356004,112.43112431124312,Active,4.450044500445005,140.54140541405414,Active,4.450044500445005,140.54140541405414,Active,4.4400444004440045,140.55140551405515,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",14.438468608346026,"(4.0, 0.001, 1.0, 50.0, 5.0, 5.0, 25.0, 0.1, 1.0, 50.0, 20.0, 25.0, 10.0, 1.0, 50.0, 25.0, 25.0)",outputs_second_search/solution_10_10_182.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",16,spot,"(8.147417044520099, 69.19210983187905, 70.15597415075658, 73.29737639868885, 24.075795181919105)","(10.0, 50.0, 25.0, 25.0, 25.0)",68.87903793210262,L_BFGS_B,True,11,10.0,50.0,25.0,25.0,25.0,8.147417044520099,69.19210983187905,70.15597415075658,73.29737639868885,24.075795181919105,1.2273828558617774,0.7226257462229223,0.3563488398903572,0.3410763280805123,1.0383873018979233,4,"('b_C', 'V_C', 'K_AC', 'K_BC')",0.0105836850548154,0.0003458487749481,0.9673224615852684,131.6295438958067,0.012992856086692222,0.0,90.15085158162492,5.162846235027542,16.979808111359397,0.9682161205240434,0.6440628738975996,10.17089262874238,500.0,4.983319241365159,5.358328737979107,0.00751850877984673,9.972966550870847,189.8795365759084,26.580547805865095,25.835472879716622,35.422531107237546,0.01,0.001,50.0,5.0,20.0,1.0,0.1,50.0,5.0,25.0,0.7696537184185686,inf,0.5546259311231099,0.9684580505375687,1.1778696124734243,1.5526434460480814,0.00983197873089384,0.1,1.003347318890666,4.6656338613201145,1.0027106727964301,0.2633248474356342,0.9405374254357414,0.9676617926210845,0.705765489324166,3,"('D_A', 'b_A', 'V_A')",4,"('D_B', 'b_B', 'V_B', 'K_CB')",2,"('V_C', 'K_CC')"
17,24,0.1315193152496145,25.444731771597105,10.50795629289568,5.851310730506402,28.162504195242843,10.598760788353772,8.375865650489805,29.58707090902551,10.81693916604198,2.6049051085403976,0.8791689462556117,0.0646679783117158,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,4.450044500445005,140.54140541405414,Active,3.560035600356004,112.43112431124312,Active,4.450044500445005,140.54140541405414,Active,3.560035600356004,112.43112431124312,Active,4.4400444004440045,140.55140551405515,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",12.467667191507942,"(4.0, 0.001, 1.0, 50.0, 5.0, 5.0, 25.0, 0.001, 1.0, 50.0, 20.0, 25.0, 5.0, 0.5, 25.0, 20.0, 25.0)",outputs_second_search/solution_10_10_184.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",17,spot,"(4.964414163281206, 268.87129579094994, 31.51310656858214, 26.92084097729413, 46.31579575996043)","(5.0, 25.0, 25.0, 25.0, 25.0)",244.89525008301587,L_BFGS_B,True,90,5.0,25.0,25.0,25.0,25.0,4.964414163281206,268.87129579094994,31.51310656858214,26.92084097729413,46.31579575996043,1.0071681845124851,0.0929812902729406,0.7933207075472667,0.9286485522902412,0.5397726540113182,3,"('V_C', 'K_AC', 'K_CC')",0.0030078234816083,0.0038363570041307,0.2754594900892643,114.84197228892792,0.012893251537778752,0.0,82.50927804669195,5.15054582300338,17.395549006391857,0.7844823611590818,0.6559181852423539,9.795382835029002,500.0,4.99230344888008,5.323212504122934,0.002178016993118389,4.991884497472145,181.14323359284106,25.89925513939025,25.58101128345265,41.60445524815527,0.01,0.001,50.0,5.0,20.0,1.0,0.001,50.0,5.0,20.0,0.7755995429623642,inf,0.60599245543883,0.9707708992062526,1.1497193904401153,1.524580385937176,0.00010208891442444978,0.1,1.0015416833529311,3.757129737824594,1.0016257392437595,0.13801233148014214,0.9652787257953774,0.9772873997429303,0.6008971839886906,3,"('D_A', 'b_A', 'V_A')",4,"('D_B', 'b_B', 'V_B', 'K_CB')",2,"('V_C', 'K_CC')"
18,25,0.0756190376584458,24.925799054386665,2.000023684362339,5.389951662946015,27.87006352907338,2.00013070678363,8.720550809264177,29.30881856995399,2.000403818178893,2.80738741877388,0.938573308514808,0.0001195094813492,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.8900089000890009,28.10028100281003,Active,3.560035600356004,112.43112431124312,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",33.664596037105014,"(4.0, 0.001, 1.0, 50.0, 5.0, 5.0, 5.0, 0.5, 1.0, 50.0, 20.0, 5.0, 20.0, 10.0, 100.0, 10.0, 5.0)",outputs_second_search/solution_10_10_188.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",18,spot,"(20.000000070522034, 84.25943237876281, 4.999741362668202, 5.181077272247366, 4.962777368788367)","(20.0, 100.0, 5.0, 5.0, 5.0)",15.741653140900825,L_BFGS_B,True,24,20.0,100.0,5.0,5.0,5.0,20.000000070522034,84.25943237876281,4.999741362668202,5.181077272247366,4.962777368788367,0.9999999964738984,1.186810748385774,1.0000517301422287,0.9650502660484696,1.0075003628906931,0,(),2.1160044299020616e-08,2.1117738043844053e-08,0.0019993462479906,152.22251763719473,0.01307783023285572,0.0,83.43454137355866,5.161110531261278,17.357884340576614,1.3296460926721514,0.673839655372245,9.64534008077498,118.34001391255131,5.0652223289085265,1.5889732364897002,0.0009180156418363073,19.99184570808898,45.07205289729666,14.403566419543502,24.342639622118742,12.820648030407956,0.01,0.001,50.0,5.0,20.0,1.0,0.5,50.0,5.0,10.0,0.764652837813782,inf,0.5992721860378747,0.9687837471634412,1.152214152807036,1.4840325766336449,0.05183850396281996,0.4225113581357871,0.987123501265426,6.293372204362374,1.000407880894545,2.218669742597809,0.3471362476737527,0.2054008964359309,0.3899958869583677,3,"('D_A', 'b_A', 'V_A')",4,"('D_B', 'b_B', 'V_B', 'K_CB')",4,"('V_C', 'K_AC', 'K_BC', 'K_CC')"
19,27,0.0884820595405815,25.05386193740638,10.515463301987667,5.451561603540377,27.918919150538898,10.616334228445368,8.60313621561503,29.40850165797229,10.854024548818392,2.77336259044369,0.9660247322724104,0.0723593957995309,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,4.450044500445005,140.54140541405414,Active,3.560035600356004,112.43112431124312,Active,4.450044500445005,140.54140541405414,Active,8.90008900089001,281.0928109281093,Active,4.4400444004440045,140.55140551405515,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",11.776231991984924,"(4.0, 0.001, 1.0, 50.0, 5.0, 5.0, 25.0, 0.1, 1.0, 50.0, 20.0, 25.0, 1.0, 0.1, 5.0, 50.0, 25.0)",outputs_second_search/solution_10_10_192.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",19,spot,"(0.9138552302079789, 479.48594503202753, 30.974084708516767, 43.572998757193005, 77.01995418770437)","(1.0, 5.0, 25.0, 25.0, 25.0)",477.7275803828869,L_BFGS_B,True,120,1.0,5.0,25.0,25.0,25.0,0.9138552302079788,479.48594503202753,30.974084708516767,43.572998757193005,77.01995418770437,1.0942652259837873,0.0104278343334256,0.8071263520863909,0.5737498155522981,0.3245912083909166,3,"('V_C', 'K_BC', 'K_CC')",0.0021749807576364,0.0012099419075827,0.4436999484549125,136.1390649578276,0.013022996400082004,0.0,84.76507342884634,5.161718216155871,17.279928306368067,1.1017582713015655,0.656841505674515,9.76410223014032,500.0,4.965652482435474,5.427499733817118,0.0017731894946683975,1.0029269209690916,8.036437916811026,25.445713548797787,24.169144248894344,27.987438285570953,0.01,0.001,50.0,5.0,20.0,1.0,0.1,50.0,5.0,50.0,0.7678724383227988,inf,0.5898655894160358,0.9686696930394801,1.1574122094377859,1.5224372871703549,0.01024159698894948,0.1,1.0069170200061361,9.212344993490287,0.9970816208959039,0.6221661949930264,0.9824837472942926,1.0343767136539666,0.8932578875176604,3,"('D_A', 'b_A', 'V_A')",4,"('D_B', 'b_B', 'V_B', 'K_CB')",1,"('V_C',)"
20,28,0.0456260794863582,0.8371062553980616,0.20249395633063,0.4330211103293161,0.9903774338644996,0.2041645748775185,0.7215273497855152,1.0771858684233766,0.2085219956889148,0.1895814135754291,0.0572762562678776,0.001328894298871,Active,0.080000800008,2.8200282002820027,Active,0.080000800008,2.8200282002820027,Active,0.1800018000180002,5.620056200562006,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.1700017000170001,5.630056300563006,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",18.68742309195139,"(4.0, 0.001, 1.0, 20.0, 0.5, 0.5, 1.0, 1.0, 5.0, 10.0, 0.5, 0.5, 0.1, 0.5, 20.0, 0.5, 1.0)",outputs_second_search/solution_10_10_1.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",20,spot,"(0.10002789436316924, 578.3181817493353, 0.979874274335793, 0.04837005405735743, 0.177657528057352)","(0.1, 20.0, 1.0, 0.5, 1.0)",558.3189703867123,L_BFGS_B,True,0,0.1,20.0,1.0,0.5,1.0,0.1000278943631692,578.3181817493353,0.979874274335793,0.0483700540573574,0.177657528057352,0.9997211341561588,0.0345830385956441,1.020539089749906,10.336974182561338,5.628807351620792,3,"('V_C', 'K_BC', 'K_CC')",2.1820700373420072e-06,2.4240386557292557e-06,0.1108894830351052,3.297756903144729,0.01210733652415048,0.0,0.8841645727260603,0.43464124870346965,20.793812939055694,0.030108154311066646,0.8070080422890422,1.8248084256246575,7.5605159326777605,0.4899495540285975,5.010284160807957,1.3592137224559595e-07,0.0769815756547233,38.2984365731794,3.814330211213926,24.93108682738889,1.2757730959902622,0.01,0.001,20.0,0.5,0.5,1.0,1.0,10.0,0.5,0.5,0.8259454901623507,inf,22.62022322194601,1.150374018783295,0.02404561402304826,1.2391450240861848,0.5480027305648186,1.3226610576638558,1.020513226083712,0.09979473897132617,1.2990121226995746,0.5222145285691925,0.26216922621435707,0.020055282926964423,0.7838384452086242,3,"('b_A', 'V_A', 'K_BA')",4,"('D_B', 'b_B', 'V_B', 'K_CB')",5,"('b_C', 'V_C', 'K_AC', 'K_BC', 'K_CC')"
21,29,0.0361916177640171,1.5925156917113263,0.4018664323980023,0.3994594289341772,1.933814151991161,0.4034526639143215,0.7154034617887286,2.1441604874491587,0.4072009412496223,0.1892214321785248,0.1308738694332954,0.0011352810212292,Active,0.080000800008,2.8200282002820027,Active,0.080000800008,2.8200282002820027,Active,0.1800018000180002,5.620056200562006,Active,0.1800018000180002,5.620056200562006,Active,0.1800018000180002,5.620056200562006,Active,0.1800018000180002,5.620056200562006,Active,0.1700017000170001,5.630056300563006,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",71.58695507882523,"(4.0, 0.001, 1.0, 20.0, 0.5, 0.5, 1.0, 1.0, 5.0, 25.0, 1.0, 1.0, 20.0, 50.0, 100.0, 1.0, 1.0)",outputs_second_search/solution_10_10_2.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",21,in-between,"(20.000008544420176, 519.6036371626323, 1.0000781751038155, 1.0028123612313726, 1.521824531748124)","(20.0, 100.0, 1.0, 1.0, 1.0)",419.6039616458208,L_BFGS_B,True,20,20.0,100.0,1.0,1.0,1.0,20.000008544420176,519.6036371626323,1.0000781751038157,1.0028123612313726,1.521824531748124,0.9999995727791736,0.1924543880140329,0.9999218310070536,0.9971955259626843,0.6571059797881542,2,"('V_C', 'K_CC')",1.004034213066731e-06,9.637873209271571e-07,0.0400851799827052,1.7147420928709687,0.01258565783532571,0.0,177.48740460934837,0.5150987969582352,0.5817850782617459,0.19580866127394253,0.7460920530529037,3.274483035145801,137.4141628184439,0.47857724584622424,0.24691330962153774,4.055047461859666e-05,14.416447393113476,42.04988768985607,28.866659282576347,12.767433739817491,0.6392227036612145,0.01,0.001,20.0,0.5,1.0,1.0,1.0,25.0,0.5,1.0,0.7945552096555314,inf,0.11268405239245122,0.9706875709137806,1.7188477968321125,1.3403171845995956,0.30539171810229687,0.18193175643060036,1.044763419781682,4.050004438937592,1.3873043375133949,2.37812763585867,0.034642041193994035,0.07832427568285112,1.5644000037426644,4,"('D_A', 'b_A', 'V_A', 'K_BA')",4,"('D_B', 'b_B', 'V_B', 'K_CB')",5,"('b_C', 'V_C', 'K_AC', 'K_BC', 'K_CC')"
