min_A,min_B,min_C,avg_A,avg_B,avg_C,max_A,max_B,max_C,std_A,std_B,std_C,state_AA,lb_AA,ub_AA,state_AB,lb_AB,ub_AB,state_AC,lb_AC,ub_AC,state_BA,lb_BA,ub_BA,state_BC,lb_BC,ub_BC,state_CB,lb_CB,ub_CB,state_CC,lb_CC,ub_CC,Adj,k_max,params,path,adj_tup
0.015804914140047827,0.1774524590686328,0.5000032000810848,0.016098315369744386,0.1778529610979105,0.5000032000810901,0.016447734536749525,0.17845749917152073,0.500003200081095,0.00010649549310411067,0.00016839430415808144,2.275398338033986e-15,Active,0.01000010000100001,0.5700057000570006,Active,0.01000010000100001,0.5700057000570006,ONE,0.8900089000890009,28.10028100281003,Active,0.02000020000200002,0.5600056000560005,ONE,1.7800178001780018,56.21056210562106,ONE,0.8900089000890009,28.10028100281003,ZERO,4.4400444004440045,140.55140551405515,"[[ 1  1  0]
 [-1  0  0]
 [ 0  0  0]]",10.314576429936261,"[4.0e+00 1.0e-03 1.0e-01 1.0e+01 1.0e-01 1.0e-01 5.0e+00 1.0e-03 1.0e-01
 2.5e+01 1.0e-01 1.0e+01 5.0e-01 1.0e+00 2.0e+01 5.0e+00 2.5e+01]",outputs_second_search/solution_10_0_109.npy,"(1, 1, 0, -1, 0, 0, 0, 0, 0)"
0.039177951950374074,0.5714083203887026,0.2010401800629451,0.14310719083148715,0.7228601643124591,0.20563386318387156,0.40287239786356327,1.0169455698504073,0.21145347691027014,0.08404866549642351,0.09251168896322995,0.002239447084992227,Active,0.08000080000800008,2.8200282002820027,Active,0.08000080000800008,2.8200282002820027,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,ONE,1.7800178001780018,56.21056210562106,Active,0.08000080000800008,2.8200282002820027,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0  0  1]]",69.07746966195414,"[4.0e+00 1.0e-03 1.0e-01 5.0e+00 5.0e-01 5.0e-01 5.0e-01 1.0e-01 1.0e+00
 2.5e+01 5.0e-01 5.0e-01 1.0e+01 5.0e+01 5.0e+01 1.0e+01 5.0e-01]",outputs_second_search/solution_10_0_10.npy,"(1, 1, -1, -1, 0, -1, 0, 0, 1)"
0.015794922659056364,0.1773351167167966,1.0000512103523698,0.016106547059619884,0.17788052839173188,1.0000512103524275,0.01640580124889734,0.17838872683198687,1.0000512103524897,0.00010795661853203148,0.00018464472166728968,2.108361981448259e-14,Active,0.01000010000100001,0.5700057000570006,Active,0.01000010000100001,0.5700057000570006,ONE,0.8900089000890009,28.10028100281003,Active,0.02000020000200002,0.5600056000560005,ONE,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,ZERO,4.4400444004440045,140.55140551405515,"[[ 1  1  0]
 [-1  0  0]
 [ 0 -1  0]]",22.501159834009588,"[4.0e+00 1.0e-03 1.0e-01 1.0e+01 1.0e-01 1.0e-01 5.0e+00 1.0e-03 1.0e-01
 2.5e+01 1.0e-01 1.0e+01 5.0e+00 5.0e+00 1.0e+02 5.0e+00 2.5e+01]",outputs_second_search/solution_10_0_110.npy,"(1, 1, 0, -1, 0, 0, 0, -1, 0)"
0.015745466248847734,0.17728541553295768,0.009999836127090841,0.016097674579796863,0.1778503458938205,0.009999999703304362,0.01643398027488594,0.17851216556374958,0.010000188503443565,0.00012334501874253594,0.0002379189546338025,4.46518173055327e-08,Active,0.01000010000100001,0.5700057000570006,Active,0.01000010000100001,0.5700057000570006,ONE,0.0900009000090001,2.810028100281003,Active,0.02000020000200002,0.5600056000560005,ONE,17.790177901779018,562.1956219562196,ONE,1.7800178001780018,56.21056210562106,ZERO,17.78017780177802,562.2056220562206,"[[ 1  1  0]
 [-1  0  0]
 [ 0  0  0]]",4.048737532957387,"[4.0e+00 1.0e-03 1.0e-01 1.0e+01 1.0e-01 1.0e-01 5.0e-01 1.0e-03 1.0e-01
 2.5e+01 1.0e-01 1.0e+02 1.0e-03 1.0e-01 1.0e+02 1.0e+01 1.0e+02]",outputs_second_search/solution_10_0_111.npy,"(1, 1, 0, -1, 0, 0, 0, 0, 0)"
0.015693572906864996,0.17716656572759534,9.999999999999998e-05,0.016098700799226994,0.17787855642206088,0.00010000000000000002,0.016538997079716754,0.1786274679964469,0.00010000000000000003,0.00012461722320469975,0.0002205349992975297,3.023771191744932e-20,Active,0.01000010000100001,0.5700057000570006,Active,0.01000010000100001,0.5700057000570006,ZERO,0.01000010000100001,0.0,Active,0.02000020000200002,0.5600056000560005,Active,0.02000020000200002,0.5600056000560005,ONE,1.7800178001780018,56.21056210562106,ZERO,4.4400444004440045,140.55140551405515,"[[ 1  1  0]
 [-1  0  0]
 [ 0  0  0]]",31.72368634965315,"[4.0e+00 1.0e-03 1.0e-01 1.0e+01 1.0e-01 1.0e-01 1.0e-03 1.0e-03 1.0e-01
 2.5e+01 1.0e-01 1.0e-01 1.0e-03 1.0e+01 1.0e+01 1.0e+01 2.5e+01]",outputs_second_search/solution_10_0_112.npy,"(1, 1, 0, -1, 0, 0, 0, 0, 0)"
0.01571473678707458,0.177198452881887,0.10000800255845457,0.01609818908239242,0.17787882266640753,0.10000800255850648,0.016415179314834296,0.17836625344438328,0.10000800255856795,0.0001067611351702014,0.00019866015185570732,1.7482409105014082e-14,Active,0.01000010000100001,0.5700057000570006,Active,0.01000010000100001,0.5700057000570006,ONE,0.1800018000180002,5.620056200562006,Active,0.02000020000200002,0.5600056000560005,ONE,1.7800178001780018,56.21056210562106,ONE,1.7800178001780018,56.21056210562106,ZERO,0.8800088000880009,28.11028110281103,"[[ 1  1  0]
 [-1  0  0]
 [ 0  0  0]]",10.313111462406583,"[4.0e+00 1.0e-03 1.0e-01 1.0e+01 1.0e-01 1.0e-01 1.0e+00 1.0e-03 1.0e-01
 2.5e+01 1.0e-01 1.0e+01 1.0e-01 1.0e+00 5.0e+01 1.0e+01 5.0e+00]",outputs_second_search/solution_10_0_113.npy,"(1, 1, 0, -1, 0, 0, 0, 0, 0)"
0.01570352075176785,0.17726428994911073,2.000001600002258,0.016106800325488918,0.17788915539967298,2.0000016000023004,0.01631554916211879,0.17830026819827477,2.0000016000023564,9.069552721115559e-05,0.00016654556872167626,2.2382252288104397e-14,Active,0.01000010000100001,0.5700057000570006,Active,0.01000010000100001,0.5700057000570006,ONE,0.8900089000890009,28.10028100281003,Active,0.02000020000200002,0.5600056000560005,ONE,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,ZERO,17.78017780177802,562.2056220562206,"[[ 1  1  0]
 [-1  0  0]
 [ 0 -1  0]]",7.510289377493157,"[4.0e+00 1.0e-03 1.0e-01 1.0e+01 1.0e-01 1.0e-01 5.0e+00 1.0e-03 1.0e-01
 2.5e+01 1.0e-01 5.0e+00 1.0e+00 5.0e-01 5.0e+00 1.0e+01 1.0e+02]",outputs_second_search/solution_10_0_114.npy,"(1, 1, 0, -1, 0, 0, 0, -1, 0)"
0.012538935120507674,0.19460146168482947,10.082537607765051,0.016838900257608265,0.21312273042689456,10.08253760870419,0.05153924189311918,0.283176055475572,10.082537608851112,0.005409497860735692,0.014019261157778014,1.3574852180887086e-10,Active,0.01000010000100001,0.5700057000570006,Active,0.01000010000100001,0.5700057000570006,ONE,4.450044500445005,140.54140541405414,Active,0.02000020000200002,0.5600056000560005,ONE,4.450044500445005,140.54140541405414,Active,1.7800178001780018,56.21056210562106,Active,8.89008890088901,281.1028110281103,"[[ 1  1  0]
 [-1  0  0]
 [ 0 -1  1]]",10.405098331347384,"[4.0e+00 1.0e-03 1.0e-01 1.0e+01 1.0e-01 1.0e-01 2.5e+01 1.0e-03 1.0e-01
 2.5e+01 1.0e-01 2.5e+01 1.0e+01 1.0e+00 5.0e+01 1.0e+01 5.0e+01]",outputs_second_search/solution_10_0_115.npy,"(1, 1, 0, -1, 0, 0, 0, -1, 1)"
0.015786204071029986,0.1773551962413165,0.0020000000010239787,0.016096708367294862,0.17788391064618864,0.002000000001024,0.01661645999622182,0.1787683432673809,0.002000000001024021,0.00011515980836153254,0.00022573744813753207,2.1250362580715887e-17,Active,0.01000010000100001,0.5700057000570006,Active,0.01000010000100001,0.5700057000570006,ONE,0.1800018000180002,5.620056200562006,Active,0.02000020000200002,0.5600056000560005,ONE,1.7800178001780018,56.21056210562106,ONE,3.5600356003560036,112.43112431124312,ZERO,0.8800088000880009,28.11028110281103,"[[ 1  1  0]
 [-1  0  0]
 [ 0  0  0]]",7.509479043766631,"[4.0e+00 1.0e-03 1.0e-01 1.0e+01 1.0e-01 1.0e-01 1.0e+00 1.0e-03 1.0e-01
 2.5e+01 1.0e-01 1.0e+01 1.0e-03 5.0e-01 2.0e+01 2.0e+01 5.0e+00]",outputs_second_search/solution_10_0_116.npy,"(1, 1, 0, -1, 0, 0, 0, 0, 0)"
0.015899839427759424,0.17756357481212115,0.9999834374034132,0.016098438550838545,0.1778804817992785,1.0000050581662245,0.016340717765641014,0.17832601782022858,1.0000238834613513,7.92464163521278e-05,0.00013564275881079173,4.500994958478725e-06,Active,0.01000010000100001,0.5700057000570006,Active,0.01000010000100001,0.5700057000570006,ONE,0.8900089000890009,28.10028100281003,Active,0.02000020000200002,0.5600056000560005,ONE,0.8900089000890009,28.10028100281003,ONE,3.5600356003560036,112.43112431124312,ZERO,17.78017780177802,562.2056220562206,"[[ 1  1  0]
 [-1  0  0]
 [ 0  0  0]]",4.048718787832989,"[4.0e+00 1.0e-03 1.0e-01 1.0e+01 1.0e-01 1.0e-01 5.0e+00 1.0e-03 1.0e-01
 2.5e+01 1.0e-01 5.0e+00 1.0e-01 1.0e-01 5.0e+01 2.0e+01 1.0e+02]",outputs_second_search/solution_10_0_117.npy,"(1, 1, 0, -1, 0, 0, 0, 0, 0)"
0.015819489819334055,0.17739270751887498,0.10000002560002388,0.016097124185708567,0.1778852202155481,0.10000002560002433,0.016381377969377133,0.17834205801039607,0.10000002560002477,0.00010475732554582456,0.00019027323735616695,3.3301318704920044e-16,Active,0.01000010000100001,0.5700057000570006,Active,0.01000010000100001,0.5700057000570006,ONE,0.1800018000180002,5.620056200562006,Active,0.02000020000200002,0.5600056000560005,ONE,3.5600356003560036,112.43112431124312,ONE,3.5600356003560036,112.43112431124312,ZERO,4.4400444004440045,140.55140551405515,"[[ 1  1  0]
 [-1  0  0]
 [ 0  0  0]]",10.314658172521446,"[4.0e+00 1.0e-03 1.0e-01 1.0e+01 1.0e-01 1.0e-01 1.0e+00 1.0e-03 1.0e-01
 2.5e+01 1.0e-01 2.0e+01 1.0e-01 1.0e+00 1.0e+02 2.0e+01 2.5e+01]",outputs_second_search/solution_10_0_118.npy,"(1, 1, 0, -1, 0, 0, 0, 0, 0)"
0.015782362537089416,0.17721237199317785,2.000008000125887,0.01609871942465637,0.17783356978693374,2.000008000125921,0.01662517390768174,0.178778090065472,2.000008000125952,0.00011313713848105812,0.00022454781121849168,2.0904488635956735e-14,Active,0.01000010000100001,0.5700057000570006,Active,0.01000010000100001,0.5700057000570006,ONE,0.8900089000890009,28.10028100281003,Active,0.02000020000200002,0.5600056000560005,ONE,1.7800178001780018,56.21056210562106,ONE,3.5600356003560036,112.43112431124312,ZERO,17.78017780177802,562.2056220562206,"[[ 1  1  0]
 [-1  0  0]
 [ 0  0  0]]",7.5094771429564755,"[4.0e+00 1.0e-03 1.0e-01 1.0e+01 1.0e-01 1.0e-01 5.0e+00 1.0e-03 1.0e-01
 2.5e+01 1.0e-01 1.0e+01 1.0e+00 5.0e-01 2.5e+01 2.0e+01 1.0e+02]",outputs_second_search/solution_10_0_119.npy,"(1, 1, 0, -1, 0, 0, 0, 0, 0)"
0.39364779136241723,26.3903900600201,0.20000000101101037,0.5194554771628526,26.784729256276538,0.20000000141064755,0.588306817767355,27.060408915387907,0.20000000231832216,0.03297442267154055,0.12322640627067492,2.228922901615324e-10,Active,0.08000080000800008,2.8200282002820027,Active,0.08000080000800008,2.8200282002820027,Active,0.0900009000090001,2.810028100281003,Active,1.7800178001780018,56.21056210562106,ZERO,0.0900009000090001,2.810028100281003,Active,0.1800018000180002,5.620056200562006,Active,0.08000080000800008,2.8200282002820027,"[[ 1  1  0]
 [-1  0  0]
 [ 0 -1  0]]",70.77360051670271,"[4.e+00 1.e-03 1.e-01 5.e+00 5.e-01 5.e-01 5.e-01 1.e-03 1.e-01 5.e+00
 1.e+01 5.e-01 1.e+01 5.e+01 5.e+01 1.e+00 5.e-01]",outputs_second_search/solution_10_0_11.npy,"(1, 1, 0, -1, 0, 0, 0, -1, 0)"
0.01568816598563652,0.17726064717972986,0.400005115074835,0.01609786345944944,0.17782875758185274,0.40000511513317594,0.01643313229784742,0.17833438732352538,0.40000511519822424,0.00012130424327764577,0.00021440705101328077,2.46488649665925e-11,Active,0.01000010000100001,0.5700057000570006,Active,0.01000010000100001,0.5700057000570006,ONE,0.1800018000180002,5.620056200562006,Active,0.02000020000200002,0.5600056000560005,ONE,0.1800018000180002,5.620056200562006,ONE,3.5600356003560036,112.43112431124312,ZERO,1.7700177001770019,56.22056220562206,"[[ 1  1  0]
 [-1  0  0]
 [ 0  0  0]]",50.06260768574232,"[4.0e+00 1.0e-03 1.0e-01 1.0e+01 1.0e-01 1.0e-01 1.0e+00 1.0e-03 1.0e-01
 2.5e+01 1.0e-01 1.0e+00 1.0e+01 2.5e+01 5.0e+01 2.0e+01 1.0e+01]",outputs_second_search/solution_10_0_120.npy,"(1, 1, 0, -1, 0, 0, 0, 0, 0)"
0.015707352208307115,0.17734902017623255,0.0020000000000002342,0.016096957881426247,0.17785146964327703,0.002000000000000256,0.016546691587502313,0.17863369419592096,0.0020000000000002776,0.00011424577721280429,0.00021284808014706825,2.168404344971009e-17,Active,0.01000010000100001,0.5700057000570006,Active,0.01000010000100001,0.5700057000570006,ONE,0.1800018000180002,5.620056200562006,Active,0.02000020000200002,0.5600056000560005,ONE,3.5600356003560036,112.43112431124312,ONE,4.450044500445005,140.54140541405414,ZERO,8.89008890088901,281.1028110281103,"[[ 1  1  0]
 [-1  0  0]
 [ 0  0  0]]",7.509479050582977,"[4.0e+00 1.0e-03 1.0e-01 1.0e+01 1.0e-01 1.0e-01 1.0e+00 1.0e-03 1.0e-01
 2.5e+01 1.0e-01 2.0e+01 1.0e-03 5.0e-01 5.0e+01 2.5e+01 5.0e+01]",outputs_second_search/solution_10_0_121.npy,"(1, 1, 0, -1, 0, 0, 0, 0, 0)"
0.01585926705407819,0.17738064674228296,0.20336015396611834,0.016097913906963766,0.17787866159782062,0.20336088936217597,0.01639990670474716,0.17845629558010828,0.20336152009632627,0.00010826268594589245,0.0002128249416008985,2.6965008017069313e-07,Active,0.01000010000100001,0.5700057000570006,Active,0.01000010000100001,0.5700057000570006,ONE,0.0900009000090001,2.810028100281003,Active,0.02000020000200002,0.5600056000560005,Active,0.0900009000090001,2.810028100281003,ONE,4.450044500445005,140.54140541405414,Active,0.17000170001700018,5.630056300563006,"[[ 1  1  0]
 [-1  0 -1]
 [ 0  0  1]]",7.290551726262412,"[4.0e+00 1.0e-03 1.0e-01 1.0e+01 1.0e-01 1.0e-01 5.0e-01 1.0e-03 1.0e-01
 2.5e+01 1.0e-01 5.0e-01 1.0e-01 5.0e-01 1.0e+00 2.5e+01 1.0e+00]",outputs_second_search/solution_10_0_122.npy,"(1, 1, 0, -1, 0, -1, 0, 0, 1)"
0.015785302094253315,0.177381614762351,0.020000798716777412,0.01609794170736735,0.1778771684701546,0.02000079879086439,0.016525472149625197,0.17871254579838008,0.020000798839195394,0.0001084628657505796,0.00019826576809077185,1.790039172114724e-11,Active,0.01000010000100001,0.5700057000570006,Active,0.01000010000100001,0.5700057000570006,ONE,0.02000020000200002,0.5600056000560005,Active,0.02000020000200002,0.5600056000560005,ONE,0.1800018000180002,5.620056200562006,ONE,4.450044500445005,140.54140541405414,ZERO,0.17000170001700018,5.630056300563006,"[[ 1  1  0]
 [-1  0  0]
 [ 0  0  0]]",22.501388297459595,"[4.0e+00 1.0e-03 1.0e-01 1.0e+01 1.0e-01 1.0e-01 1.0e-01 1.0e-03 1.0e-01
 2.5e+01 1.0e-01 1.0e+00 1.0e-01 5.0e+00 2.5e+01 2.5e+01 1.0e+00]",outputs_second_search/solution_10_0_123.npy,"(1, 1, 0, -1, 0, 0, 0, 0, 0)"
0.015825436602303185,0.17730436846587047,1.0025250913906287,0.01609851851707025,0.1778421345483542,1.0025250913942065,0.016437742741578557,0.17846203986441375,1.0025250913972783,0.0001255219444758651,0.00023192386562747414,1.3335996053152252e-12,Active,0.01000010000100001,0.5700057000570006,Active,0.01000010000100001,0.5700057000570006,ONE,0.8900089000890009,28.10028100281003,Active,0.02000020000200002,0.5600056000560005,ONE,1.7800178001780018,56.21056210562106,ONE,4.450044500445005,140.54140541405414,ZERO,1.7700177001770019,56.22056220562206,"[[ 1  1  0]
 [-1  0  0]
 [ 0  0  0]]",10.265715043168438,"[4.0e+00 1.0e-03 1.0e-01 1.0e+01 1.0e-01 1.0e-01 5.0e+00 1.0e-03 1.0e-01
 2.5e+01 1.0e-01 1.0e+01 1.0e+00 1.0e+00 2.5e+01 2.5e+01 1.0e+01]",outputs_second_search/solution_10_0_124.npy,"(1, 1, 0, -1, 0, 0, 0, 0, 0)"
0.015429102773408561,0.1831533750502395,20.165075218284006,0.017733456653949965,0.18607937963805063,20.16507521829662,0.026628917196252985,0.2028230803360177,20.165075218298647,0.0009216721569640159,0.0017331202285397534,1.21563833991093e-12,Active,0.01000010000100001,0.5700057000570006,Active,0.01000010000100001,0.5700057000570006,ONE,8.90008900089001,281.0928109281093,Active,0.02000020000200002,0.5600056000560005,ONE,8.90008900089001,281.0928109281093,Active,4.450044500445005,140.54140541405414,Active,17.78017780177802,562.2056220562206,"[[ 1  1  0]
 [-1  0  0]
 [ 0 -1  1]]",10.284345361286649,"[4.0e+00 1.0e-03 1.0e-01 1.0e+01 1.0e-01 1.0e-01 5.0e+01 1.0e-03 1.0e-01
 2.5e+01 1.0e-01 5.0e+01 2.0e+01 1.0e+00 1.0e+02 2.5e+01 1.0e+02]",outputs_second_search/solution_10_0_125.npy,"(1, 1, 0, -1, 0, 0, 0, -1, 1)"
